"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Absolute Orbit","Relative Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Baseline Perp.","Doppler","Stack ID"
"S1A_IW_GRDH_1SDV_20160125T100501_20160125T100530_009649_00E109_20FB","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9649","127","127","520","2016-01-25T10:05:30Z","2016-01-26T05:44:19Z","GRD_HD","2016-01-25T10:05:01Z","2016-01-25T10:05:30Z","21.5129","-62.7434","22.1748","-61.3658","22.5937","-63.7697","20.4218","-61.7349","20.8444","-64.1096","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160125T100501_20160125T100530_009649_00E109_20FB.zip","839.79 MB","-1","20","0","-1","2911790"
"S1A_IW_GRDH_1SDV_20160122T221806_20160122T221831_009613_00DFFB_FD57","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9613","91","91","134","2016-01-22T22:18:31Z","2016-01-25T14:42:27Z","GRD_HD","2016-01-22T22:18:06Z","2016-01-22T22:18:31Z","42.1808","-65.8108","41.2242","-67.1228","41.6174","-64.132","42.7246","-67.5169","43.1171","-64.4543","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160122T221806_20160122T221831_009613_00DFFB_FD57.zip","786.48 MB","-1","82","0","-1","2892389"
"S1A_IW_GRDH_1SDV_20160122T221737_20160122T221806_009613_00DFFB_FE60","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9613","91","91","128","2016-01-22T22:18:06Z","2016-01-25T15:38:11Z","GRD_HD","2016-01-22T22:17:37Z","2016-01-22T22:18:06Z","40.5586","-65.428","39.4805","-66.6778","39.8748","-63.765","41.2241","-67.1228","41.6172","-64.1331","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160122T221737_20160122T221806_009613_00DFFB_FE60.zip","880.01 MB","-1","95","0","-1","2891923"
"S1A_IW_GRDH_1SDV_20160122T094123_20160122T094152_009605_00DFC1_7B6F","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9605","83","83","533","2016-01-22T09:41:52Z","2016-01-26T02:55:00Z","GRD_HD","2016-01-22T09:41:23Z","2016-01-22T09:41:52Z","17.7115","-57.336","18.371","-55.9917","18.7974","-58.3308","16.6167","-56.3557","17.0471","-58.6715","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160122T094123_20160122T094152_009605_00DFC1_7B6F.zip","835.05 MB","-1","25","0","-1","2912706"
"S1A_IW_GRDH_1SDV_20160118T101335_20160118T101400_009547_00DDF9_78ED","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9547","25","25","524","2016-01-18T10:14:00Z","2016-01-18T15:43:36Z","GRD_HD","2016-01-18T10:13:35Z","2016-01-18T10:14:00Z","20.4415","-65.0166","20.9812","-63.6743","21.4027","-66.0578","19.4708","-63.9908","19.8956","-66.3506","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160118T101335_20160118T101400_009547_00DDF9_78ED.zip","725.94 MB","-1","12","0","-1","2910964"
"S1A_IW_GRDH_1SDV_20160118T101306_20160118T101335_009547_00DDF9_FE12","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9547","25","25","518","2016-01-18T10:13:35Z","2016-01-18T15:04:27Z","GRD_HD","2016-01-18T10:13:06Z","2016-01-18T10:13:35Z","22.0721","-64.687","22.7344","-63.304","23.1523","-65.7183","20.9813","-63.6743","21.4028","-66.0583","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160118T101306_20160118T101335_009547_00DDF9_FE12.zip","823.58 MB","-1","30","0","-1","2910965"
"S1A_IW_GRDH_1SDV_20160117T220942_20160117T221011_009540_00DDCC_A534","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9540","18","18","132","2016-01-17T22:10:11Z","2016-01-18T10:10:00Z","GRD_HD","2016-01-17T22:09:42Z","2016-01-17T22:10:11Z","41.799855","-63.9752924","40.598019","-64.901039","40.990509","-61.94735","42.339729","-65.354218","42.731289","-62.319637","0.00","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160117T220942_20160117T221011_009540_00DDCC_A534.zip","827.55 MB","0","-1","-1","0","-1"
"S1A_IW_GRDH_1SDV_20160110T221806_20160110T221831_009438_00DADC_F6C1","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9438","91","91","134","2016-01-10T22:18:31.000000","2018-01-30T18:06:08Z","GRD_HD","2016-01-10T22:18:06.000000","2016-01-10T22:18:31.000000","42.1808","-65.8109","41.224213","-67.122993","41.617397","-64.13214099999999","42.72464","-67.517021","43.117126","-64.45449099999999","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160110T221806_20160110T221831_009438_00DADC_F6C1.zip","829.44 MB","0","","","0",""
"S1A_IW_GRDH_1SDV_20160110T221737_20160110T221806_009438_00DADC_26EB","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9438","91","91","128","2016-01-10T22:18:06Z","2016-01-11T05:03:06Z","GRD_HD","2016-01-10T22:17:37Z","2016-01-10T22:18:06Z","40.5591","-65.4283","39.4816","-66.6783","39.8758","-63.7653","41.2241","-67.123","41.6172","-64.1333","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160110T221737_20160110T221806_009438_00DADC_26EB.zip","935.90 MB","-1","95","0","-1","2891923"
"S1A_IW_GRDH_1SDV_20160110T221124_20160110T221152_009438_00DADB_225C","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9438","91","91","53","2016-01-10T22:11:52Z","2016-01-11T03:34:06Z","GRD_HD","2016-01-10T22:11:24Z","2016-01-10T22:11:52Z","18.0277","-60.705","16.9638","-61.6949","17.3941","-59.3719","18.6563","-62.0465","19.0827","-59.7005","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160110T221124_20160110T221152_009438_00DADB_225C.zip","752.68 MB","-1","35","0","-1","2912667"
"S1A_IW_GRDH_1SDV_20160107T104908_20160107T104933_009387_00D96B_56C2","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9387","40","40","457","2016-01-07T10:49:33Z","2016-01-08T11:05:28Z","GRD_HD","2016-01-07T10:49:08Z","2016-01-07T10:49:33Z","40.6796","-71.0335","41.2379","-69.3681","41.6296","-72.35","39.7103","-69.7586","40.1031","-72.6729","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160107T104908_20160107T104933_009387_00D96B_56C2.zip","760.28 MB","-1","87","0","-1","2889710"
"S1A_IW_GRDH_1SDV_20160105T220942_20160105T221011_009365_00D8C3_CFBA","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9365","18","18","132","2016-01-05T22:10:11Z","2016-01-06T15:46:34Z","GRD_HD","2016-01-05T22:09:42Z","2016-01-05T22:10:11Z","41.7996222","-63.9742792","40.597424","-64.899956","40.989872","-61.946281","42.339767","-65.353249","42.731281","-62.318661","0.00","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160105T220942_20160105T221011_009365_00D8C3_CFBA.zip","896.01 MB","0","-1","-1","0","-1"
"S1A_IW_GRDH_1SDV_20160105T220318_20160105T220346_009365_00D8C2_8CEC","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9365","18","18","55","2016-01-05T22:03:46Z","2016-01-06T08:45:07Z","GRD_HD","2016-01-05T22:03:18Z","2016-01-05T22:03:46Z","18.4835","-58.7395","17.4197","-59.7323","17.849","-57.4032","19.1127","-60.0845","19.5382","-57.7317","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160105T220318_20160105T220346_009365_00D8C2_8CEC.zip","860.31 MB","-1","23","0","-1","2913313"
"S1A_IW_GRDH_1SDV_20160105T220253_20160105T220318_009365_00D8C2_E6BE","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9365","18","18","50","2016-01-05T22:03:18.000000","2018-03-10T13:07:52Z","GRD_HD","2016-01-05T22:02:53.000000","2016-01-05T22:03:18.000000","16.8828","-58.4178","15.908510999999999","-59.419357","16.341238","-57.109649999999995","17.419629999999998","-59.732257999999995","17.848845999999998","-57.403431","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160105T220253_20160105T220318_009365_00D8C2_E6BE.zip","812.46 MB","0","","","0",""
"S1A_IW_GRDH_1SDV_20160103T094930_20160103T094959_009328_00D7BD_C219","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9328","156","156","531","2016-01-03T09:49:59Z","2016-01-03T15:16:39Z","GRD_HD","2016-01-03T09:49:30Z","2016-01-03T09:49:59Z","18.167","-59.3025","18.8266","-57.9537","19.2524","-60.3016","17.0725","-58.3183","17.5023","-60.6421","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160103T094930_20160103T094959_009328_00D7BD_C219.zip","906.10 MB","-1","28","0","-1","2911545"
"S1A_IW_GRDH_1SDV_20160101T100531_20160101T100556_009299_00D6ED_C6E5","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9299","127","127","526","2016-01-01T10:05:56Z","2016-01-01T13:33:47Z","GRD_HD","2016-01-01T10:05:31Z","2016-01-01T10:05:56Z","19.8824","-63.0727","20.4217","-61.7352","20.8443","-64.1094","18.9112","-62.0511","19.3371","-64.4023","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160101T100531_20160101T100556_009299_00D6ED_C6E5.zip","784.54 MB","-1","41","0","-1","2911704"
"S1A_IW_GRDH_1SDV_20160101T100502_20160101T100531_009299_00D6ED_392D","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9299","127","127","520","2016-01-01T10:05:31.000000","2018-01-24T17:43:03Z","GRD_HD","2016-01-01T10:05:02.000000","2016-01-01T10:05:31.000000","21.5135","-62.7435","22.175821","-61.365725999999995","22.594803","-63.769805999999996","20.421765999999998","-61.735167999999994","20.844481","-64.10987899999999","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20160101T100502_20160101T100531_009299_00D6ED_392D.zip","875.25 MB","0","","","0",""
"S1A_IW_GRDH_1SDV_20151229T221807_20151229T221832_009263_00D5E2_977F","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9263","91","91","134","2015-12-29T22:18:32Z","2015-12-30T10:26:45Z","GRD_HD","2015-12-29T22:18:07Z","2015-12-29T22:18:32Z","42.1809","-65.8122","41.2242","-67.1243","41.6175","-64.1334","42.7247","-67.5184","43.1172","-64.4558","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20151229T221807_20151229T221832_009263_00D5E2_977F.zip","868.10 MB","-1","82","0","-1","2892389"
"S1A_IW_GRDH_1SDV_20151229T221738_20151229T221807_009263_00D5E2_2C99","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9263","91","91","128","2015-12-29T22:18:07Z","2015-12-30T10:30:20Z","GRD_HD","2015-12-29T22:17:38Z","2015-12-29T22:18:07Z","40.5583","-65.4293","39.4799","-66.6791","39.8742","-63.7662","41.2242","-67.1243","41.6173","-64.1346","NaN","Ascending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20151229T221738_20151229T221807_009263_00D5E2_2C99.zip","948.17 MB","-1","95","0","-1","2891923"
"S1A_IW_GRDH_1SDV_20151229T094124_20151229T094153_009255_00D5AF_C7F3","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9255","83","83","533","2015-12-29T09:41:53Z","2015-12-29T17:16:52Z","GRD_HD","2015-12-29T09:41:24Z","2015-12-29T09:41:53Z","17.7114","-57.3365","18.3709","-55.9921","18.7973","-58.3313","16.6167","-56.3561","17.0471","-58.672","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20151229T094124_20151229T094153_009255_00D5AF_C7F3.zip","889.35 MB","-1","25","0","-1","2912706"
"S1A_IW_GRDH_1SDV_20151226T104908_20151226T104934_009212_00D46D_B013","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9212","40","40","457","2015-12-26T10:49:34Z","2015-12-26T14:39:33Z","GRD_HD","2015-12-26T10:49:08Z","2015-12-26T10:49:34Z","40.6799","-71.0343","41.2378","-69.369","41.6296","-72.3508","39.7109","-69.7593","40.1037","-72.6736","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20151226T104908_20151226T104934_009212_00D46D_B013.zip","783.17 MB","-1","87","0","-1","2889710"
"S1A_IW_GRDH_1SDV_20151225T101336_20151225T101401_009197_00D402_970D","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9197","25","25","524","2015-12-25T10:14:01Z","2015-12-25T17:18:08Z","GRD_HD","2015-12-25T10:13:36Z","2015-12-25T10:14:01Z","20.4414","-65.0171","20.9811","-63.6748","21.4025","-66.0584","19.4707","-63.9914","19.8954","-66.3512","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20151225T101336_20151225T101401_009197_00D402_970D.zip","815.51 MB","-1","12","0","-1","2910964"
"S1A_IW_GRDH_1SDV_20151225T101307_20151225T101336_009197_00D402_0E12","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9197","25","25","518","2015-12-25T10:13:36.000000","2018-02-26T09:18:44Z","GRD_HD","2015-12-25T10:13:07.000000","2015-12-25T10:13:36.000000","22.0724","-64.6875","22.735295999999998","-63.304416999999994","23.153093","-65.71878099999999","20.981158999999998","-63.67482","21.402642999999998","-66.058876","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20151225T101307_20151225T101336_009197_00D402_0E12.zip","916.82 MB","0","","","0",""
"S1A_IW_GRDH_1SDV_20151222T094930_20151222T094959_009153_00D2BE_8D41","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9153","156","156","531","2015-12-22T09:49:59Z","2015-12-22T13:49:45Z","GRD_HD","2015-12-22T09:49:30Z","2015-12-22T09:49:59Z","18.1675","-59.3018","18.8277","-57.9531","19.2534","-60.3008","17.0725","-58.3178","17.5022","-60.6415","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20151222T094930_20151222T094959_009153_00D2BE_8D41.zip","930.20 MB","-1","28","0","-1","2911545"
"S1A_IW_GRDH_1SDV_20151220T100531_20151220T100556_009124_00D1EC_7B19","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9124","127","127","526","2015-12-20T10:05:56Z","2015-12-20T13:40:43Z","GRD_HD","2015-12-20T10:05:31Z","2015-12-20T10:05:56Z","19.8823","-63.0719","20.4216","-61.7344","20.8442","-64.1087","18.9111","-62.0503","19.337","-64.4015","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20151220T100531_20151220T100556_009124_00D1EC_7B19.zip","787.34 MB","-1","41","0","-1","2911704"
"S1A_IW_GRDH_1SDV_20151220T100502_20151220T100531_009124_00D1EC_89E6","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9124","127","127","520","2015-12-20T10:05:31Z","2015-12-20T13:41:36Z","GRD_HD","2015-12-20T10:05:02Z","2015-12-20T10:05:31Z","21.5132","-62.7428","22.1754","-61.365","22.5944","-63.7692","20.4217","-61.7344","20.8444","-64.1092","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20151220T100502_20151220T100531_009124_00D1EC_89E6.zip","875.38 MB","-1","20","0","-1","2911790"
"S1A_IW_GRDH_1SDV_20151217T094124_20151217T094153_009080_00D0AC_0C72","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9080","83","83","533","2015-12-17T09:41:53.000000","2018-03-04T09:20:00Z","GRD_HD","2015-12-17T09:41:24.000000","2015-12-17T09:41:53.000000","17.7118","-57.3349","18.371702","-55.990379","18.798166","-58.329651","16.616644","-56.354648999999995","17.047123","-58.670525","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20151217T094124_20151217T094153_009080_00D0AC_0C72.zip","842.59 MB","0","","","0",""
"S1A_IW_GRDH_1SDV_20151214T104909_20151214T104934_009037_00CF76_E5C4","SENTINEL-1A","SENTINEL-1 C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","9037","40","40","457","2015-12-14T10:49:34Z","2015-12-14T16:02:58Z","GRD_HD","2015-12-14T10:49:09Z","2015-12-14T10:49:34Z","40.6798","-71.0339","41.2378","-69.3685","41.6296","-72.3504","39.7107","-69.7589","40.1035","-72.6733","NaN","Descending","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20151214T104909_20151214T104934_009037_00CF76_E5C4.zip","755.13 MB","-1","87","0","-1","2889710"
